id,time,atm,debit_card,amount
wd@co@04@000052,389994,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@04@000053,390189,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4875209904474997,250
wd@co@04@000054,390317,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@04@000055,390401,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@04@000056,390537,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@04@000057,390686,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@04@000058,390800,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4253671416768509,250
wd@co@04@000059,390928,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@04@000060,391039,E12A7FB2-6C69-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@04@000061,379563,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4501056311323370,250
wd@co@04@000062,379730,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4340716119015891,250
wd@co@04@000063,379811,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4875209904474997,250
wd@co@04@000064,379945,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4628056044434443,250
wd@co@04@000065,380102,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4198108325782972,250
wd@co@04@000066,380244,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4796043928064732,250
wd@co@04@000067,380359,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4513279611595713,250
wd@co@04@000068,380509,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4253671416768509,250
wd@co@04@000069,380565,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4359761994450779,250
wd@co@04@000070,380679,E7464F3A-63BE-49FB-E040-A8C08D2637ED,4861799370600154,250
wd@co@04@000071,378375,E7464F39-9922-49FB-E040-A8C08D2637ED,4501056311323370,250
wd@co@04@000072,378470,E7464F39-9922-49FB-E040-A8C08D2637ED,4340716119015891,250
wd@co@04@000073,378582,E7464F39-9922-49FB-E040-A8C08D2637ED,4875209904474997,250
wd@co@04@000074,378684,E7464F39-9922-49FB-E040-A8C08D2637ED,4628056044434443,250
wd@co@04@000075,378847,E7464F39-9922-49FB-E040-A8C08D2637ED,4198108325782972,250
wd@co@04@000076,378989,E7464F39-9922-49FB-E040-A8C08D2637ED,4796043928064732,250
wd@co@04@000077,379071,E7464F39-9922-49FB-E040-A8C08D2637ED,4513279611595713,250
wd@co@04@000078,379152,E7464F39-9922-49FB-E040-A8C08D2637ED,4253671416768509,250
wd@co@04@000079,379243,E7464F39-9922-49FB-E040-A8C08D2637ED,4359761994450779,250
wd@co@04@000080,379429,E7464F39-9922-49FB-E040-A8C08D2637ED,4861799370600154,250
wd@co@04@000081,395414,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4501056311323370,250
wd@co@04@000082,395499,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4340716119015891,250
wd@co@04@000083,395614,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4875209904474997,250
wd@co@04@000084,395696,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4628056044434443,250
wd@co@04@000085,395791,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4198108325782972,250
wd@co@04@000086,395960,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4796043928064732,250
wd@co@04@000087,396009,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4513279611595713,250
wd@co@04@000088,396093,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4253671416768509,250
wd@co@04@000089,396189,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4359761994450779,250
wd@co@04@000090,396311,E60A8CE3-EEA3-3BAD-E040-A8C08D267887,4861799370600154,250
wd@co@04@000091,392290,ECD5F966-839A-8940-E040-A8C08F266C76,4501056311323370,250
wd@co@04@000092,392375,ECD5F966-839A-8940-E040-A8C08F266C76,4340716119015891,250
wd@co@04@000093,392435,ECD5F966-839A-8940-E040-A8C08F266C76,4875209904474997,250
wd@co@04@000094,392551,ECD5F966-839A-8940-E040-A8C08F266C76,4628056044434443,250
wd@co@04@000095,392662,ECD5F966-839A-8940-E040-A8C08F266C76,4198108325782972,250
wd@co@04@000096,392796,ECD5F966-839A-8940-E040-A8C08F266C76,4796043928064732,250
wd@co@04@000097,392890,ECD5F966-839A-8940-E040-A8C08F266C76,4513279611595713,250
wd@co@04@000098,393023,ECD5F966-839A-8940-E040-A8C08F266C76,4253671416768509,250
wd@co@04@000099,393197,ECD5F966-839A-8940-E040-A8C08F266C76,4359761994450779,250
wd@co@04@000100,393244,ECD5F966-839A-8940-E040-A8C08F266C76,4861799370600154,250
wd@co@04@000101,403185,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@04@000102,403271,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@04@000103,403406,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4049012176699619,250
wd@co@04@000104,403559,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4681462035205194,250
wd@co@04@000105,403658,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@04@000106,403756,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@04@000107,403884,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@04@000108,404015,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4827073230914814,250
wd@co@04@000109,404160,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4843145387102763,250
wd@co@04@000110,404240,E12A7FCA-8FA5-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@04@000111,398764,E866F883-9D0B-9DBE-E040-A8C08D26627F,4233728409347850,250
wd@co@04@000112,398837,E866F883-9D0B-9DBE-E040-A8C08D26627F,4111856349063969,250
wd@co@04@000113,398946,E866F883-9D0B-9DBE-E040-A8C08D26627F,4049012176699619,250
wd@co@04@000114,399021,E866F883-9D0B-9DBE-E040-A8C08D26627F,4681462035205194,250
wd@co@04@000115,399174,E866F883-9D0B-9DBE-E040-A8C08D26627F,4954178571453994,250
wd@co@04@000116,399291,E866F883-9D0B-9DBE-E040-A8C08D26627F,4695092146844401,250
wd@co@04@000117,399432,E866F883-9D0B-9DBE-E040-A8C08D26627F,4639643189032277,250
wd@co@04@000118,399564,E866F883-9D0B-9DBE-E040-A8C08D26627F,4827073230914814,250
wd@co@04@000119,399669,E866F883-9D0B-9DBE-E040-A8C08D26627F,4843145387102763,250
wd@co@04@000120,399763,E866F883-9D0B-9DBE-E040-A8C08D26627F,4736604319764504,250
wd@co@04@000121,405185,E12A7FD4-4045-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@04@000122,405341,E12A7FD4-4045-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@04@000123,405480,E12A7FD4-4045-66C3-E040-A8C08F26360C,4049012176699619,250
wd@co@04@000124,405633,E12A7FD4-4045-66C3-E040-A8C08F26360C,4681462035205194,250
wd@co@04@000125,405752,E12A7FD4-4045-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@04@000126,405878,E12A7FD4-4045-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@04@000127,405974,E12A7FD4-4045-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@04@000128,406107,E12A7FD4-4045-66C3-E040-A8C08F26360C,4827073230914814,250
wd@co@04@000129,406187,E12A7FD4-4045-66C3-E040-A8C08F26360C,4843145387102763,250
wd@co@04@000130,406310,E12A7FD4-4045-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@04@000131,398965,21C45159-BDE1-9271-E050-A8C08D265321,4233728409347850,250
wd@co@04@000132,399102,21C45159-BDE1-9271-E050-A8C08D265321,4111856349063969,250
wd@co@04@000133,399262,21C45159-BDE1-9271-E050-A8C08D265321,4049012176699619,250
wd@co@04@000134,399384,21C45159-BDE1-9271-E050-A8C08D265321,4681462035205194,250
wd@co@04@000135,399441,21C45159-BDE1-9271-E050-A8C08D265321,4954178571453994,250
wd@co@04@000136,399484,21C45159-BDE1-9271-E050-A8C08D265321,4695092146844401,250
wd@co@04@000137,399632,21C45159-BDE1-9271-E050-A8C08D265321,4639643189032277,250
wd@co@04@000138,399715,21C45159-BDE1-9271-E050-A8C08D265321,4827073230914814,250
wd@co@04@000139,399796,21C45159-BDE1-9271-E050-A8C08D265321,4843145387102763,250
wd@co@04@000140,399915,21C45159-BDE1-9271-E050-A8C08D265321,4736604319764504,250
wd@co@04@000141,397610,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@04@000142,397731,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@04@000143,397853,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4049012176699619,250
wd@co@04@000144,397916,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4681462035205194,250
wd@co@04@000145,398030,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@04@000146,398116,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@04@000147,398257,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@04@000148,398350,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4827073230914814,250
wd@co@04@000149,398510,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4843145387102763,250
wd@co@04@000150,398557,E12A7FB1-AA1A-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@04@000151,378380,F611CF13-5262-ECE4-E040-A8C08D261807,4233728409347850,250
wd@co@04@000152,378470,F611CF13-5262-ECE4-E040-A8C08D261807,4111856349063969,250
wd@co@04@000153,378554,F611CF13-5262-ECE4-E040-A8C08D261807,4049012176699619,250
wd@co@04@000154,378628,F611CF13-5262-ECE4-E040-A8C08D261807,4681462035205194,250
wd@co@04@000155,378765,F611CF13-5262-ECE4-E040-A8C08D261807,4954178571453994,250
wd@co@04@000156,378898,F611CF13-5262-ECE4-E040-A8C08D261807,4695092146844401,250
wd@co@04@000157,378972,F611CF13-5262-ECE4-E040-A8C08D261807,4639643189032277,250
wd@co@04@000158,379110,F611CF13-5262-ECE4-E040-A8C08D261807,4827073230914814,250
wd@co@04@000159,379216,F611CF13-5262-ECE4-E040-A8C08D261807,4843145387102763,250
wd@co@04@000160,379312,F611CF13-5262-ECE4-E040-A8C08D261807,4736604319764504,250
wd@co@04@000161,403883,1843EF69-3C14-3F94-E050-A8C08D261F11,4233728409347850,250
wd@co@04@000162,403959,1843EF69-3C14-3F94-E050-A8C08D261F11,4111856349063969,250
wd@co@04@000163,404047,1843EF69-3C14-3F94-E050-A8C08D261F11,4049012176699619,250
wd@co@04@000164,404211,1843EF69-3C14-3F94-E050-A8C08D261F11,4681462035205194,250
wd@co@04@000165,404310,1843EF69-3C14-3F94-E050-A8C08D261F11,4954178571453994,250
wd@co@04@000166,404408,1843EF69-3C14-3F94-E050-A8C08D261F11,4695092146844401,250
wd@co@04@000167,404499,1843EF69-3C14-3F94-E050-A8C08D261F11,4639643189032277,250
wd@co@04@000168,404657,1843EF69-3C14-3F94-E050-A8C08D261F11,4827073230914814,250
wd@co@04@000169,404762,1843EF69-3C14-3F94-E050-A8C08D261F11,4843145387102763,250
wd@co@04@000170,404911,1843EF69-3C14-3F94-E050-A8C08D261F11,4736604319764504,250
wd@co@04@000171,393324,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4233728409347850,250
wd@co@04@000172,393460,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4111856349063969,250
wd@co@04@000173,393580,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4049012176699619,250
wd@co@04@000174,393723,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4681462035205194,250
wd@co@04@000175,393898,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@04@000176,394079,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@04@000177,394193,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4639643189032277,250
wd@co@04@000178,394327,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4827073230914814,250
wd@co@04@000179,394493,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4843145387102763,250
wd@co@04@000180,394649,E7464F3F-7C16-49FB-E040-A8C08D2637ED,4736604319764504,250
