id,time,atm,debit_card,amount
wd@co@01@000022,145575,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@01@000023,145686,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@01@000024,145816,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4848412031759629,250
wd@co@01@000025,146006,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@01@000026,146123,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@01@000027,146260,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@01@000028,146369,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@01@000029,146476,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@01@000030,146583,E12A7FCC-83E7-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@01@000031,131492,68BF983A-4C78-21CC-E050-020A3E74748B,4736604319764504,250
wd@co@01@000032,131600,68BF983A-4C78-21CC-E050-020A3E74748B,4233728409347850,250
wd@co@01@000033,131741,68BF983A-4C78-21CC-E050-020A3E74748B,4954178571453994,250
wd@co@01@000034,131836,68BF983A-4C78-21CC-E050-020A3E74748B,4848412031759629,250
wd@co@01@000035,131992,68BF983A-4C78-21CC-E050-020A3E74748B,4513279611595713,250
wd@co@01@000036,132154,68BF983A-4C78-21CC-E050-020A3E74748B,4796043928064732,250
wd@co@01@000037,132242,68BF983A-4C78-21CC-E050-020A3E74748B,4340716119015891,250
wd@co@01@000038,132302,68BF983A-4C78-21CC-E050-020A3E74748B,4198108325782972,250
wd@co@01@000039,132376,68BF983A-4C78-21CC-E050-020A3E74748B,4695092146844401,250
wd@co@01@000040,132461,68BF983A-4C78-21CC-E050-020A3E74748B,4359761994450779,250
wd@co@01@000041,135633,E12A7FCD-6413-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@01@000042,135731,E12A7FCD-6413-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@01@000043,135831,E12A7FCD-6413-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@01@000044,135928,E12A7FCD-6413-66C3-E040-A8C08F26360C,4848412031759629,250
wd@co@01@000045,136025,E12A7FCD-6413-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@01@000046,136100,E12A7FCD-6413-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@01@000047,136226,E12A7FCD-6413-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@01@000048,136327,E12A7FCD-6413-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@01@000049,136438,E12A7FCD-6413-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@01@000050,136509,E12A7FCD-6413-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@01@000051,134146,E866F881-E14A-9DBE-E040-A8C08D26627F,4736604319764504,250
wd@co@01@000052,134281,E866F881-E14A-9DBE-E040-A8C08D26627F,4233728409347850,250
wd@co@01@000053,134398,E866F881-E14A-9DBE-E040-A8C08D26627F,4954178571453994,250
wd@co@01@000054,134500,E866F881-E14A-9DBE-E040-A8C08D26627F,4848412031759629,250
wd@co@01@000055,134610,E866F881-E14A-9DBE-E040-A8C08D26627F,4513279611595713,250
wd@co@01@000056,134674,E866F881-E14A-9DBE-E040-A8C08D26627F,4796043928064732,250
wd@co@01@000057,134817,E866F881-E14A-9DBE-E040-A8C08D26627F,4340716119015891,250
wd@co@01@000058,134926,E866F881-E14A-9DBE-E040-A8C08D26627F,4198108325782972,250
wd@co@01@000059,135020,E866F881-E14A-9DBE-E040-A8C08D26627F,4695092146844401,250
wd@co@01@000060,135147,E866F881-E14A-9DBE-E040-A8C08D26627F,4359761994450779,250
wd@co@01@000061,125135,587F2282-9DE5-E1A7-E050-1AACBE067A56,4736604319764504,250
wd@co@01@000062,125249,587F2282-9DE5-E1A7-E050-1AACBE067A56,4233728409347850,250
wd@co@01@000063,125341,587F2282-9DE5-E1A7-E050-1AACBE067A56,4954178571453994,250
wd@co@01@000064,125488,587F2282-9DE5-E1A7-E050-1AACBE067A56,4848412031759629,250
wd@co@01@000065,125644,587F2282-9DE5-E1A7-E050-1AACBE067A56,4513279611595713,250
wd@co@01@000066,125790,587F2282-9DE5-E1A7-E050-1AACBE067A56,4796043928064732,250
wd@co@01@000067,125919,587F2282-9DE5-E1A7-E050-1AACBE067A56,4340716119015891,250
wd@co@01@000068,126016,587F2282-9DE5-E1A7-E050-1AACBE067A56,4198108325782972,250
wd@co@01@000069,126140,587F2282-9DE5-E1A7-E050-1AACBE067A56,4695092146844401,250
wd@co@01@000070,126288,587F2282-9DE5-E1A7-E050-1AACBE067A56,4359761994450779,250
wd@co@01@000071,144026,FD883827-823E-EB87-E040-A8C08D264620,4736604319764504,250
wd@co@01@000072,144151,FD883827-823E-EB87-E040-A8C08D264620,4233728409347850,250
wd@co@01@000073,144283,FD883827-823E-EB87-E040-A8C08D264620,4954178571453994,250
wd@co@01@000074,144399,FD883827-823E-EB87-E040-A8C08D264620,4848412031759629,250
wd@co@01@000075,144529,FD883827-823E-EB87-E040-A8C08D264620,4513279611595713,250
wd@co@01@000076,144668,FD883827-823E-EB87-E040-A8C08D264620,4796043928064732,250
wd@co@01@000077,144841,FD883827-823E-EB87-E040-A8C08D264620,4340716119015891,250
wd@co@01@000078,144962,FD883827-823E-EB87-E040-A8C08D264620,4198108325782972,250
wd@co@01@000079,145079,FD883827-823E-EB87-E040-A8C08D264620,4695092146844401,250
wd@co@01@000080,145198,FD883827-823E-EB87-E040-A8C08D264620,4359761994450779,250
wd@co@01@000081,130866,FD883827-7A2B-EB87-E040-A8C08D264620,4736604319764504,250
wd@co@01@000082,131029,FD883827-7A2B-EB87-E040-A8C08D264620,4233728409347850,250
wd@co@01@000083,131195,FD883827-7A2B-EB87-E040-A8C08D264620,4954178571453994,250
wd@co@01@000084,131307,FD883827-7A2B-EB87-E040-A8C08D264620,4848412031759629,250
wd@co@01@000085,131417,FD883827-7A2B-EB87-E040-A8C08D264620,4513279611595713,250
wd@co@01@000086,131517,FD883827-7A2B-EB87-E040-A8C08D264620,4796043928064732,250
wd@co@01@000087,131665,FD883827-7A2B-EB87-E040-A8C08D264620,4340716119015891,250
wd@co@01@000088,131738,FD883827-7A2B-EB87-E040-A8C08D264620,4198108325782972,250
wd@co@01@000089,131813,FD883827-7A2B-EB87-E040-A8C08D264620,4695092146844401,250
wd@co@01@000090,131925,FD883827-7A2B-EB87-E040-A8C08D264620,4359761994450779,250
wd@co@01@000091,143095,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@01@000092,143223,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@01@000093,143344,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@01@000094,143453,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4848412031759629,250
wd@co@01@000095,143562,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@01@000096,143698,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@01@000097,143813,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@01@000098,143911,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@01@000099,144056,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@01@000100,144152,E12A7FD0-5BD1-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@01@000101,147130,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4736604319764504,250
wd@co@01@000102,147265,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4233728409347850,250
wd@co@01@000103,147398,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4954178571453994,250
wd@co@01@000104,147494,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4848412031759629,250
wd@co@01@000105,147583,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4513279611595713,250
wd@co@01@000106,147686,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4796043928064732,250
wd@co@01@000107,147831,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4340716119015891,250
wd@co@01@000108,147973,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4198108325782972,250
wd@co@01@000109,148064,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4695092146844401,250
wd@co@01@000110,148186,FCF8893B-7BDF-F004-E040-A8C08D2678B6,4359761994450779,250
wd@co@01@000111,134967,E7464F39-000A-49FB-E040-A8C08D2637ED,4736604319764504,250
wd@co@01@000112,135063,E7464F39-000A-49FB-E040-A8C08D2637ED,4233728409347850,250
wd@co@01@000113,135187,E7464F39-000A-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@01@000114,135335,E7464F39-000A-49FB-E040-A8C08D2637ED,4848412031759629,250
wd@co@01@000115,135433,E7464F39-000A-49FB-E040-A8C08D2637ED,4513279611595713,250
wd@co@01@000116,135508,E7464F39-000A-49FB-E040-A8C08D2637ED,4796043928064732,250
wd@co@01@000117,135636,E7464F39-000A-49FB-E040-A8C08D2637ED,4340716119015891,250
wd@co@01@000118,135763,E7464F39-000A-49FB-E040-A8C08D2637ED,4198108325782972,250
wd@co@01@000119,135827,E7464F39-000A-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@01@000120,135962,E7464F39-000A-49FB-E040-A8C08D2637ED,4359761994450779,250
wd@co@01@000121,143055,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@01@000122,143153,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@01@000123,143215,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@01@000124,143277,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4848412031759629,250
wd@co@01@000125,143409,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@01@000126,143509,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@01@000127,143621,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@01@000128,143751,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@01@000129,143888,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@01@000130,143969,E12A7FCA-7D7F-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@01@000131,121499,E7464F39-3A85-49FB-E040-A8C08D2637ED,4736604319764504,250
wd@co@01@000132,121586,E7464F39-3A85-49FB-E040-A8C08D2637ED,4233728409347850,250
wd@co@01@000133,121729,E7464F39-3A85-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@01@000134,121831,E7464F39-3A85-49FB-E040-A8C08D2637ED,4848412031759629,250
wd@co@01@000135,121985,E7464F39-3A85-49FB-E040-A8C08D2637ED,4513279611595713,250
wd@co@01@000136,122087,E7464F39-3A85-49FB-E040-A8C08D2637ED,4796043928064732,250
wd@co@01@000137,122192,E7464F39-3A85-49FB-E040-A8C08D2637ED,4340716119015891,250
wd@co@01@000138,122312,E7464F39-3A85-49FB-E040-A8C08D2637ED,4198108325782972,250
wd@co@01@000139,122396,E7464F39-3A85-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@01@000140,122507,E7464F39-3A85-49FB-E040-A8C08D2637ED,4359761994450779,250
wd@co@01@000141,144224,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@01@000142,144346,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@01@000143,144434,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@01@000144,144550,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4848412031759629,250
wd@co@01@000145,144634,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@01@000146,144780,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@01@000147,144939,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@01@000148,145004,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@01@000149,145108,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@01@000150,145230,E12A7FB8-B3A2-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@01@000151,132745,E866F886-8632-9DBE-E040-A8C08D26627F,4736604319764504,250
wd@co@01@000152,132815,E866F886-8632-9DBE-E040-A8C08D26627F,4233728409347850,250
wd@co@01@000153,132954,E866F886-8632-9DBE-E040-A8C08D26627F,4954178571453994,250
wd@co@01@000154,133085,E866F886-8632-9DBE-E040-A8C08D26627F,4848412031759629,250
wd@co@01@000155,133198,E866F886-8632-9DBE-E040-A8C08D26627F,4513279611595713,250
wd@co@01@000156,133307,E866F886-8632-9DBE-E040-A8C08D26627F,4796043928064732,250
wd@co@01@000157,133406,E866F886-8632-9DBE-E040-A8C08D26627F,4340716119015891,250
wd@co@01@000158,133590,E866F886-8632-9DBE-E040-A8C08D26627F,4198108325782972,250
wd@co@01@000159,133750,E866F886-8632-9DBE-E040-A8C08D26627F,4695092146844401,250
wd@co@01@000160,133907,E866F886-8632-9DBE-E040-A8C08D26627F,4359761994450779,250
wd@co@01@000161,122350,E7464F3C-A488-49FB-E040-A8C08D2637ED,4736604319764504,250
wd@co@01@000162,122502,E7464F3C-A488-49FB-E040-A8C08D2637ED,4233728409347850,250
wd@co@01@000163,122631,E7464F3C-A488-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@01@000164,122796,E7464F3C-A488-49FB-E040-A8C08D2637ED,4848412031759629,250
wd@co@01@000165,122910,E7464F3C-A488-49FB-E040-A8C08D2637ED,4513279611595713,250
wd@co@01@000166,123060,E7464F3C-A488-49FB-E040-A8C08D2637ED,4796043928064732,250
wd@co@01@000167,123185,E7464F3C-A488-49FB-E040-A8C08D2637ED,4340716119015891,250
wd@co@01@000168,123323,E7464F3C-A488-49FB-E040-A8C08D2637ED,4198108325782972,250
wd@co@01@000169,123421,E7464F3C-A488-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@01@000170,123523,E7464F3C-A488-49FB-E040-A8C08D2637ED,4359761994450779,250
wd@co@01@000171,145491,ECD5F966-83D2-8940-E040-A8C08F266C76,4736604319764504,250
wd@co@01@000172,145594,ECD5F966-83D2-8940-E040-A8C08F266C76,4233728409347850,250
wd@co@01@000173,145683,ECD5F966-83D2-8940-E040-A8C08F266C76,4954178571453994,250
wd@co@01@000174,145788,ECD5F966-83D2-8940-E040-A8C08F266C76,4848412031759629,250
wd@co@01@000175,145872,ECD5F966-83D2-8940-E040-A8C08F266C76,4513279611595713,250
wd@co@01@000176,145988,ECD5F966-83D2-8940-E040-A8C08F266C76,4796043928064732,250
wd@co@01@000177,146063,ECD5F966-83D2-8940-E040-A8C08F266C76,4340716119015891,250
wd@co@01@000178,146259,ECD5F966-83D2-8940-E040-A8C08F266C76,4198108325782972,250
wd@co@01@000179,146373,ECD5F966-83D2-8940-E040-A8C08F266C76,4695092146844401,250
wd@co@01@000180,146491,ECD5F966-83D2-8940-E040-A8C08F266C76,4359761994450779,250
wd@co@01@000181,126214,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4736604319764504,250
wd@co@01@000182,126343,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4233728409347850,250
wd@co@01@000183,126450,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@01@000184,126555,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4848412031759629,250
wd@co@01@000185,126643,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4513279611595713,250
wd@co@01@000186,126768,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4796043928064732,250
wd@co@01@000187,126871,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4340716119015891,250
wd@co@01@000188,126952,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4198108325782972,250
wd@co@01@000189,127048,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@01@000190,127163,E12A7FB7-2F33-66C3-E040-A8C08F26360C,4359761994450779,250
wd@co@01@000191,133071,E866F887-65CA-9DBE-E040-A8C08D26627F,4736604319764504,250
wd@co@01@000192,133163,E866F887-65CA-9DBE-E040-A8C08D26627F,4233728409347850,250
wd@co@01@000193,133292,E866F887-65CA-9DBE-E040-A8C08D26627F,4954178571453994,250
wd@co@01@000194,133416,E866F887-65CA-9DBE-E040-A8C08D26627F,4848412031759629,250
wd@co@01@000195,133570,E866F887-65CA-9DBE-E040-A8C08D26627F,4513279611595713,250
wd@co@01@000196,133698,E866F887-65CA-9DBE-E040-A8C08D26627F,4796043928064732,250
wd@co@01@000197,133793,E866F887-65CA-9DBE-E040-A8C08D26627F,4340716119015891,250
wd@co@01@000198,133936,E866F887-65CA-9DBE-E040-A8C08D26627F,4198108325782972,250
wd@co@01@000199,134030,E866F887-65CA-9DBE-E040-A8C08D26627F,4695092146844401,250
wd@co@01@000200,134168,E866F887-65CA-9DBE-E040-A8C08D26627F,4359761994450779,250
wd@co@01@000201,141719,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@01@000202,141841,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4843145387102763,250
wd@co@01@000203,141956,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@01@000204,142117,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@01@000205,142233,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4336113015565797,250
wd@co@01@000206,142342,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@01@000207,142455,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4772006195851311,250
wd@co@01@000208,142532,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@01@000209,142629,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4049012176699619,250
wd@co@01@000210,142709,E12A7FD6-99AF-66C3-E040-A8C08F26360C,4875209904474997,250
wd@co@01@000211,141429,E7464F3D-1790-49FB-E040-A8C08D2637ED,4614075832176228,250
wd@co@01@000212,141484,E7464F3D-1790-49FB-E040-A8C08D2637ED,4843145387102763,250
wd@co@01@000213,141573,E7464F3D-1790-49FB-E040-A8C08D2637ED,4885835481501162,250
wd@co@01@000214,141676,E7464F3D-1790-49FB-E040-A8C08D2637ED,4111856349063969,250
wd@co@01@000215,141808,E7464F3D-1790-49FB-E040-A8C08D2637ED,4336113015565797,250
wd@co@01@000216,141914,E7464F3D-1790-49FB-E040-A8C08D2637ED,4934665354947593,250
wd@co@01@000217,142081,E7464F3D-1790-49FB-E040-A8C08D2637ED,4772006195851311,250
wd@co@01@000218,142204,E7464F3D-1790-49FB-E040-A8C08D2637ED,4670158184088067,250
wd@co@01@000219,142306,E7464F3D-1790-49FB-E040-A8C08D2637ED,4049012176699619,250
wd@co@01@000220,142397,E7464F3D-1790-49FB-E040-A8C08D2637ED,4875209904474997,250
wd@co@01@000221,142336,6AAB16F2-9720-9E8C-E050-020A3E747017,4614075832176228,250
wd@co@01@000222,142417,6AAB16F2-9720-9E8C-E050-020A3E747017,4843145387102763,250
wd@co@01@000223,142492,6AAB16F2-9720-9E8C-E050-020A3E747017,4885835481501162,250
wd@co@01@000224,142630,6AAB16F2-9720-9E8C-E050-020A3E747017,4111856349063969,250
wd@co@01@000225,142734,6AAB16F2-9720-9E8C-E050-020A3E747017,4336113015565797,250
wd@co@01@000226,142885,6AAB16F2-9720-9E8C-E050-020A3E747017,4934665354947593,250
wd@co@01@000227,142993,6AAB16F2-9720-9E8C-E050-020A3E747017,4772006195851311,250
wd@co@01@000228,143109,6AAB16F2-9720-9E8C-E050-020A3E747017,4670158184088067,250
wd@co@01@000229,143228,6AAB16F2-9720-9E8C-E050-020A3E747017,4049012176699619,250
wd@co@01@000230,143369,6AAB16F2-9720-9E8C-E050-020A3E747017,4875209904474997,250
wd@co@01@000231,135356,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4614075832176228,250
wd@co@01@000232,135442,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4843145387102763,250
wd@co@01@000233,135598,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4885835481501162,250
wd@co@01@000234,135751,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4111856349063969,250
wd@co@01@000235,135919,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4336113015565797,250
wd@co@01@000236,136012,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4934665354947593,250
wd@co@01@000237,136151,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4772006195851311,250
wd@co@01@000238,136252,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4670158184088067,250
wd@co@01@000239,136397,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4049012176699619,250
wd@co@01@000240,136478,E57901E6-DFA6-A2AD-E040-A8C08D264C56,4875209904474997,250
wd@co@01@000241,146426,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@01@000242,146522,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4843145387102763,250
wd@co@01@000243,146591,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@01@000244,146768,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@01@000245,146838,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4336113015565797,250
wd@co@01@000246,146956,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@01@000247,147030,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4772006195851311,250
wd@co@01@000248,147107,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@01@000249,147258,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4049012176699619,250
wd@co@01@000250,147376,E12A7FCA-52BA-66C3-E040-A8C08F26360C,4875209904474997,250
wd@co@01@000251,142752,ECD5F966-7A0C-8940-E040-A8C08F266C76,4614075832176228,250
wd@co@01@000252,142935,ECD5F966-7A0C-8940-E040-A8C08F266C76,4843145387102763,250
wd@co@01@000253,143043,ECD5F966-7A0C-8940-E040-A8C08F266C76,4885835481501162,250
wd@co@01@000254,143122,ECD5F966-7A0C-8940-E040-A8C08F266C76,4111856349063969,250
wd@co@01@000255,143279,ECD5F966-7A0C-8940-E040-A8C08F266C76,4336113015565797,250
wd@co@01@000256,143412,ECD5F966-7A0C-8940-E040-A8C08F266C76,4934665354947593,250
wd@co@01@000257,143549,ECD5F966-7A0C-8940-E040-A8C08F266C76,4772006195851311,250
wd@co@01@000258,143636,ECD5F966-7A0C-8940-E040-A8C08F266C76,4670158184088067,250
wd@co@01@000259,143712,ECD5F966-7A0C-8940-E040-A8C08F266C76,4049012176699619,250
wd@co@01@000260,143864,ECD5F966-7A0C-8940-E040-A8C08F266C76,4875209904474997,250
wd@co@01@000261,140902,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@01@000262,141042,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4843145387102763,250
wd@co@01@000263,141178,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@01@000264,141310,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@01@000265,141438,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4336113015565797,250
wd@co@01@000266,141580,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@01@000267,141718,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4772006195851311,250
wd@co@01@000268,141815,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@01@000269,141897,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4049012176699619,250
wd@co@01@000270,142066,E12A7FB3-3FE7-66C3-E040-A8C08F26360C,4875209904474997,250
wd@co@01@000271,129683,1843EF69-41A9-3F94-E050-A8C08D261F11,4614075832176228,250
wd@co@01@000272,129813,1843EF69-41A9-3F94-E050-A8C08D261F11,4843145387102763,250
wd@co@01@000273,129926,1843EF69-41A9-3F94-E050-A8C08D261F11,4885835481501162,250
wd@co@01@000274,130089,1843EF69-41A9-3F94-E050-A8C08D261F11,4111856349063969,250
wd@co@01@000275,130188,1843EF69-41A9-3F94-E050-A8C08D261F11,4336113015565797,250
wd@co@01@000276,130264,1843EF69-41A9-3F94-E050-A8C08D261F11,4934665354947593,250
wd@co@01@000277,130333,1843EF69-41A9-3F94-E050-A8C08D261F11,4772006195851311,250
wd@co@01@000278,130408,1843EF69-41A9-3F94-E050-A8C08D261F11,4670158184088067,250
wd@co@01@000279,130564,1843EF69-41A9-3F94-E050-A8C08D261F11,4049012176699619,250
wd@co@01@000280,130711,1843EF69-41A9-3F94-E050-A8C08D261F11,4875209904474997,250
wd@co@01@000281,136440,ECD5F966-7E96-8940-E040-A8C08F266C76,4614075832176228,250
wd@co@01@000282,136492,ECD5F966-7E96-8940-E040-A8C08F266C76,4843145387102763,250
wd@co@01@000283,136591,ECD5F966-7E96-8940-E040-A8C08F266C76,4885835481501162,250
wd@co@01@000284,136742,ECD5F966-7E96-8940-E040-A8C08F266C76,4111856349063969,250
wd@co@01@000285,136865,ECD5F966-7E96-8940-E040-A8C08F266C76,4336113015565797,250
