id,time,atm,debit_card,amount
wd@co@03@000024,318354,E12A7FCE-652B-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000025,318460,E12A7FCE-652B-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000026,318541,E12A7FCE-652B-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000027,318662,E12A7FCE-652B-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000028,318793,E12A7FCE-652B-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000029,318910,E12A7FCE-652B-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000030,319027,E12A7FCE-652B-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000031,317684,E12A7FCA-895B-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@03@000032,317755,E12A7FCA-895B-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@03@000033,317858,E12A7FCA-895B-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@03@000034,317955,E12A7FCA-895B-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000035,318091,E12A7FCA-895B-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000036,318144,E12A7FCA-895B-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000037,318228,E12A7FCA-895B-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000038,318330,E12A7FCA-895B-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000039,318434,E12A7FCA-895B-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000040,318543,E12A7FCA-895B-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000041,295239,1843EF69-4681-3F94-E050-A8C08D261F11,4614075832176228,250
wd@co@03@000042,295371,1843EF69-4681-3F94-E050-A8C08D261F11,4111856349063969,250
wd@co@03@000043,295451,1843EF69-4681-3F94-E050-A8C08D261F11,4934665354947593,250
wd@co@03@000044,295555,1843EF69-4681-3F94-E050-A8C08D261F11,4695092146844401,250
wd@co@03@000045,295696,1843EF69-4681-3F94-E050-A8C08D261F11,4954178571453994,250
wd@co@03@000046,295838,1843EF69-4681-3F94-E050-A8C08D261F11,4885835481501162,250
wd@co@03@000047,295960,1843EF69-4681-3F94-E050-A8C08D261F11,4861799370600154,250
wd@co@03@000048,296061,1843EF69-4681-3F94-E050-A8C08D261F11,4628056044434443,250
wd@co@03@000049,296178,1843EF69-4681-3F94-E050-A8C08D261F11,4639643189032277,250
wd@co@03@000050,296363,1843EF69-4681-3F94-E050-A8C08D261F11,4670158184088067,250
wd@co@03@000051,293295,946B616A-0BDB-E4A6-E050-020A3E74763F,4614075832176228,250
wd@co@03@000052,293382,946B616A-0BDB-E4A6-E050-020A3E74763F,4111856349063969,250
wd@co@03@000053,293526,946B616A-0BDB-E4A6-E050-020A3E74763F,4934665354947593,250
wd@co@03@000054,293677,946B616A-0BDB-E4A6-E050-020A3E74763F,4695092146844401,250
wd@co@03@000055,293734,946B616A-0BDB-E4A6-E050-020A3E74763F,4954178571453994,250
wd@co@03@000056,293774,946B616A-0BDB-E4A6-E050-020A3E74763F,4885835481501162,250
wd@co@03@000057,293935,946B616A-0BDB-E4A6-E050-020A3E74763F,4861799370600154,250
wd@co@03@000058,294064,946B616A-0BDB-E4A6-E050-020A3E74763F,4628056044434443,250
wd@co@03@000059,294172,946B616A-0BDB-E4A6-E050-020A3E74763F,4639643189032277,250
wd@co@03@000060,294280,946B616A-0BDB-E4A6-E050-020A3E74763F,4670158184088067,250
wd@co@03@000061,297032,E57901FB-9017-A2AD-E040-A8C08D264C56,4614075832176228,250
wd@co@03@000062,297139,E57901FB-9017-A2AD-E040-A8C08D264C56,4111856349063969,250
wd@co@03@000063,297239,E57901FB-9017-A2AD-E040-A8C08D264C56,4934665354947593,250
wd@co@03@000064,297362,E57901FB-9017-A2AD-E040-A8C08D264C56,4695092146844401,250
wd@co@03@000065,297420,E57901FB-9017-A2AD-E040-A8C08D264C56,4954178571453994,250
wd@co@03@000066,297505,E57901FB-9017-A2AD-E040-A8C08D264C56,4885835481501162,250
wd@co@03@000067,297596,E57901FB-9017-A2AD-E040-A8C08D264C56,4861799370600154,250
wd@co@03@000068,297744,E57901FB-9017-A2AD-E040-A8C08D264C56,4628056044434443,250
wd@co@03@000069,297885,E57901FB-9017-A2AD-E040-A8C08D264C56,4639643189032277,250
wd@co@03@000070,298001,E57901FB-9017-A2AD-E040-A8C08D264C56,4670158184088067,250
wd@co@03@000071,317227,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@03@000072,317383,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@03@000073,317483,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@03@000074,317595,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000075,317674,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000076,317777,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000077,317930,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000078,318062,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000079,318177,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000080,318276,E12A7FD4-9D08-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000081,304648,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4614075832176228,250
wd@co@03@000082,304794,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4111856349063969,250
wd@co@03@000083,304909,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4934665354947593,250
wd@co@03@000084,305045,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4695092146844401,250
wd@co@03@000085,305199,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4954178571453994,250
wd@co@03@000086,305351,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4885835481501162,250
wd@co@03@000087,305464,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4861799370600154,250
wd@co@03@000088,305599,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4628056044434443,250
wd@co@03@000089,305685,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4639643189032277,250
wd@co@03@000090,305765,FAE78E55-74E2-0B73-E040-A8C08D266CCB,4670158184088067,250
wd@co@03@000091,295089,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@03@000092,295223,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@03@000093,295317,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@03@000094,295413,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000095,295515,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000096,295574,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000097,295617,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000098,295752,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000099,295886,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000100,296028,E12A7FC7-AAA8-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000101,301332,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4614075832176228,250
wd@co@03@000102,301467,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4111856349063969,250
wd@co@03@000103,301621,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4934665354947593,250
wd@co@03@000104,301744,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@03@000105,301878,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@03@000106,301975,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4885835481501162,250
wd@co@03@000107,302107,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4861799370600154,250
wd@co@03@000108,302225,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4628056044434443,250
wd@co@03@000109,302360,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4639643189032277,250
wd@co@03@000110,302489,E7464F3E-EBC2-49FB-E040-A8C08D2637ED,4670158184088067,250
wd@co@03@000111,312832,E7464F3F-9956-49FB-E040-A8C08D2637ED,4614075832176228,250
wd@co@03@000112,312977,E7464F3F-9956-49FB-E040-A8C08D2637ED,4111856349063969,250
wd@co@03@000113,313140,E7464F3F-9956-49FB-E040-A8C08D2637ED,4934665354947593,250
wd@co@03@000114,313235,E7464F3F-9956-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@03@000115,313357,E7464F3F-9956-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@03@000116,313505,E7464F3F-9956-49FB-E040-A8C08D2637ED,4885835481501162,250
wd@co@03@000117,313625,E7464F3F-9956-49FB-E040-A8C08D2637ED,4861799370600154,250
wd@co@03@000118,313702,E7464F3F-9956-49FB-E040-A8C08D2637ED,4628056044434443,250
wd@co@03@000119,313827,E7464F3F-9956-49FB-E040-A8C08D2637ED,4639643189032277,250
wd@co@03@000120,313939,E7464F3F-9956-49FB-E040-A8C08D2637ED,4670158184088067,250
wd@co@03@000121,317777,E866F886-3A45-9DBE-E040-A8C08D26627F,4614075832176228,250
wd@co@03@000122,317881,E866F886-3A45-9DBE-E040-A8C08D26627F,4111856349063969,250
wd@co@03@000123,318005,E866F886-3A45-9DBE-E040-A8C08D26627F,4934665354947593,250
wd@co@03@000124,318144,E866F886-3A45-9DBE-E040-A8C08D26627F,4695092146844401,250
wd@co@03@000125,318275,E866F886-3A45-9DBE-E040-A8C08D26627F,4954178571453994,250
wd@co@03@000126,318381,E866F886-3A45-9DBE-E040-A8C08D26627F,4885835481501162,250
wd@co@03@000127,318528,E866F886-3A45-9DBE-E040-A8C08D26627F,4861799370600154,250
wd@co@03@000128,318662,E866F886-3A45-9DBE-E040-A8C08D26627F,4628056044434443,250
wd@co@03@000129,318829,E866F886-3A45-9DBE-E040-A8C08D26627F,4639643189032277,250
wd@co@03@000130,318904,E866F886-3A45-9DBE-E040-A8C08D26627F,4670158184088067,250
wd@co@03@000131,300686,8E4D5988-EF58-101D-E050-020A3E74370B,4614075832176228,250
wd@co@03@000132,300773,8E4D5988-EF58-101D-E050-020A3E74370B,4111856349063969,250
wd@co@03@000133,300896,8E4D5988-EF58-101D-E050-020A3E74370B,4934665354947593,250
wd@co@03@000134,301026,8E4D5988-EF58-101D-E050-020A3E74370B,4695092146844401,250
wd@co@03@000135,301184,8E4D5988-EF58-101D-E050-020A3E74370B,4954178571453994,250
wd@co@03@000136,301343,8E4D5988-EF58-101D-E050-020A3E74370B,4885835481501162,250
wd@co@03@000137,301452,8E4D5988-EF58-101D-E050-020A3E74370B,4861799370600154,250
wd@co@03@000138,301582,8E4D5988-EF58-101D-E050-020A3E74370B,4628056044434443,250
wd@co@03@000139,301679,8E4D5988-EF58-101D-E050-020A3E74370B,4639643189032277,250
wd@co@03@000140,301817,8E4D5988-EF58-101D-E050-020A3E74370B,4670158184088067,250
wd@co@03@000141,296279,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4614075832176228,250
wd@co@03@000142,296393,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4111856349063969,250
wd@co@03@000143,296589,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4934665354947593,250
wd@co@03@000144,296726,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4695092146844401,250
wd@co@03@000145,296881,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4954178571453994,250
wd@co@03@000146,296972,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4885835481501162,250
wd@co@03@000147,297097,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4861799370600154,250
wd@co@03@000148,297211,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4628056044434443,250
wd@co@03@000149,297315,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4639643189032277,250
wd@co@03@000150,297382,E2BD75B3-B5E0-D262-E040-A8C08F2631A6,4670158184088067,250
wd@co@03@000151,299312,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4614075832176228,250
wd@co@03@000152,299442,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4111856349063969,250
wd@co@03@000153,299546,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4934665354947593,250
wd@co@03@000154,299652,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4695092146844401,250
wd@co@03@000155,299816,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4954178571453994,250
wd@co@03@000156,299957,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4885835481501162,250
wd@co@03@000157,300086,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4861799370600154,250
wd@co@03@000158,300208,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4628056044434443,250
wd@co@03@000159,300295,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4639643189032277,250
wd@co@03@000160,300436,E6475AC2-7547-3BE5-E040-A8C08D2636C2,4670158184088067,250
wd@co@03@000161,315545,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4614075832176228,250
wd@co@03@000162,315641,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4111856349063969,250
wd@co@03@000163,315779,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4934665354947593,250
wd@co@03@000164,315914,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4695092146844401,250
wd@co@03@000165,316052,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4954178571453994,250
wd@co@03@000166,316192,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4885835481501162,250
wd@co@03@000167,316337,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4861799370600154,250
wd@co@03@000168,316493,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4628056044434443,250
wd@co@03@000169,316578,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4639643189032277,250
wd@co@03@000170,316716,16BC2738-1ACD-CCE9-E050-A8C08D26150E,4670158184088067,250
wd@co@03@000171,304597,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4614075832176228,250
wd@co@03@000172,304717,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4111856349063969,250
wd@co@03@000173,304815,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4934665354947593,250
wd@co@03@000174,304957,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4695092146844401,250
wd@co@03@000175,305099,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4954178571453994,250
wd@co@03@000176,305234,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4885835481501162,250
wd@co@03@000177,305406,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4861799370600154,250
wd@co@03@000178,305543,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4628056044434443,250
wd@co@03@000179,305687,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4639643189032277,250
wd@co@03@000180,305813,E7464F3F-54C4-49FB-E040-A8C08D2637ED,4670158184088067,250
wd@co@03@000181,306796,288B6075-3125-597B-E050-A8C08F267FC2,4614075832176228,250
wd@co@03@000182,306899,288B6075-3125-597B-E050-A8C08F267FC2,4111856349063969,250
wd@co@03@000183,306995,288B6075-3125-597B-E050-A8C08F267FC2,4934665354947593,250
wd@co@03@000184,307113,288B6075-3125-597B-E050-A8C08F267FC2,4695092146844401,250
wd@co@03@000185,307261,288B6075-3125-597B-E050-A8C08F267FC2,4954178571453994,250
wd@co@03@000186,307339,288B6075-3125-597B-E050-A8C08F267FC2,4885835481501162,250
wd@co@03@000187,307506,288B6075-3125-597B-E050-A8C08F267FC2,4861799370600154,250
wd@co@03@000188,307611,288B6075-3125-597B-E050-A8C08F267FC2,4628056044434443,250
wd@co@03@000189,307789,288B6075-3125-597B-E050-A8C08F267FC2,4639643189032277,250
wd@co@03@000190,307910,288B6075-3125-597B-E050-A8C08F267FC2,4670158184088067,250
wd@co@03@000191,304144,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@03@000192,304240,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@03@000193,304366,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@03@000194,304462,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000195,304569,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000196,304724,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000197,304828,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000198,304959,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000199,305047,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000200,305167,E12A7FD7-B2D8-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000201,307883,92D856DE-7C04-7151-E050-020A3E7461FC,4614075832176228,250
wd@co@03@000202,308008,92D856DE-7C04-7151-E050-020A3E7461FC,4111856349063969,250
wd@co@03@000203,308159,92D856DE-7C04-7151-E050-020A3E7461FC,4934665354947593,250
wd@co@03@000204,308317,92D856DE-7C04-7151-E050-020A3E7461FC,4695092146844401,250
wd@co@03@000205,308417,92D856DE-7C04-7151-E050-020A3E7461FC,4954178571453994,250
wd@co@03@000206,308528,92D856DE-7C04-7151-E050-020A3E7461FC,4885835481501162,250
wd@co@03@000207,308662,92D856DE-7C04-7151-E050-020A3E7461FC,4861799370600154,250
wd@co@03@000208,308797,92D856DE-7C04-7151-E050-020A3E7461FC,4628056044434443,250
wd@co@03@000209,308878,92D856DE-7C04-7151-E050-020A3E7461FC,4639643189032277,250
wd@co@03@000210,309003,92D856DE-7C04-7151-E050-020A3E7461FC,4670158184088067,250
wd@co@03@000211,317913,366C886B-D16B-70DC-E050-A8C08F262794,4614075832176228,250
wd@co@03@000212,317977,366C886B-D16B-70DC-E050-A8C08F262794,4111856349063969,250
wd@co@03@000213,318118,366C886B-D16B-70DC-E050-A8C08F262794,4934665354947593,250
wd@co@03@000214,318240,366C886B-D16B-70DC-E050-A8C08F262794,4695092146844401,250
wd@co@03@000215,318269,366C886B-D16B-70DC-E050-A8C08F262794,4954178571453994,250
wd@co@03@000216,318412,366C886B-D16B-70DC-E050-A8C08F262794,4885835481501162,250
wd@co@03@000217,318496,366C886B-D16B-70DC-E050-A8C08F262794,4861799370600154,250
wd@co@03@000218,318594,366C886B-D16B-70DC-E050-A8C08F262794,4628056044434443,250
wd@co@03@000219,318690,366C886B-D16B-70DC-E050-A8C08F262794,4639643189032277,250
wd@co@03@000220,318805,366C886B-D16B-70DC-E050-A8C08F262794,4670158184088067,250
wd@co@03@000221,304940,0F20458A-CF72-C4FF-E050-A8C08F260666,4614075832176228,250
wd@co@03@000222,305076,0F20458A-CF72-C4FF-E050-A8C08F260666,4111856349063969,250
wd@co@03@000223,305167,0F20458A-CF72-C4FF-E050-A8C08F260666,4934665354947593,250
wd@co@03@000224,305282,0F20458A-CF72-C4FF-E050-A8C08F260666,4695092146844401,250
wd@co@03@000225,305421,0F20458A-CF72-C4FF-E050-A8C08F260666,4954178571453994,250
wd@co@03@000226,305591,0F20458A-CF72-C4FF-E050-A8C08F260666,4885835481501162,250
wd@co@03@000227,305677,0F20458A-CF72-C4FF-E050-A8C08F260666,4861799370600154,250
wd@co@03@000228,305782,0F20458A-CF72-C4FF-E050-A8C08F260666,4628056044434443,250
wd@co@03@000229,305970,0F20458A-CF72-C4FF-E050-A8C08F260666,4639643189032277,250
wd@co@03@000230,306143,0F20458A-CF72-C4FF-E050-A8C08F260666,4670158184088067,250
wd@co@03@000231,296198,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4614075832176228,250
wd@co@03@000232,296216,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4111856349063969,250
wd@co@03@000233,296355,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4934665354947593,250
wd@co@03@000234,296497,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4695092146844401,250
wd@co@03@000235,296661,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4954178571453994,250
wd@co@03@000236,296839,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4885835481501162,250
wd@co@03@000237,296888,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4861799370600154,250
wd@co@03@000238,297076,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4628056044434443,250
wd@co@03@000239,297185,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4639643189032277,250
wd@co@03@000240,297293,FCF8893B-7F9F-F004-E040-A8C08D2678B6,4670158184088067,250
wd@co@03@000241,310680,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@03@000242,310803,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@03@000243,310911,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@03@000244,310992,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000245,311085,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000246,311217,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000247,311352,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000248,311498,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000249,311591,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000250,311707,E12A7FAE-5BCB-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000251,318923,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4614075832176228,250
wd@co@03@000252,319037,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4111856349063969,250
wd@co@03@000253,319143,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4934665354947593,250
wd@co@03@000254,319196,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4695092146844401,250
wd@co@03@000255,319303,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4954178571453994,250
wd@co@03@000256,319413,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4885835481501162,250
wd@co@03@000257,319546,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4861799370600154,250
wd@co@03@000258,319655,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4628056044434443,250
wd@co@03@000259,319773,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4639643189032277,250
wd@co@03@000260,319873,E57901E6-FC1C-A2AD-E040-A8C08D264C56,4670158184088067,250
wd@co@03@000261,319527,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4614075832176228,250
wd@co@03@000262,319678,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4111856349063969,250
wd@co@03@000263,319755,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4934665354947593,250
wd@co@03@000264,319877,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4695092146844401,250
wd@co@03@000265,319978,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4954178571453994,250
wd@co@03@000266,320095,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4885835481501162,250
wd@co@03@000267,320167,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4861799370600154,250
wd@co@03@000268,320310,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4628056044434443,250
wd@co@03@000269,320455,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4639643189032277,250
wd@co@03@000270,320599,E12A7FC3-1FD0-66C3-E040-A8C08F26360C,4670158184088067,250
wd@co@03@000271,300644,50E4A43B-0787-4673-E050-1AACBE063672,4614075832176228,250
wd@co@03@000272,300723,50E4A43B-0787-4673-E050-1AACBE063672,4111856349063969,250
wd@co@03@000273,300856,50E4A43B-0787-4673-E050-1AACBE063672,4934665354947593,250
wd@co@03@000274,300976,50E4A43B-0787-4673-E050-1AACBE063672,4695092146844401,250
wd@co@03@000275,301075,50E4A43B-0787-4673-E050-1AACBE063672,4954178571453994,250
wd@co@03@000276,301184,50E4A43B-0787-4673-E050-1AACBE063672,4885835481501162,250
wd@co@03@000277,301361,50E4A43B-0787-4673-E050-1AACBE063672,4861799370600154,250
wd@co@03@000278,301467,50E4A43B-0787-4673-E050-1AACBE063672,4628056044434443,250
wd@co@03@000279,301596,50E4A43B-0787-4673-E050-1AACBE063672,4639643189032277,250
wd@co@03@000280,301717,50E4A43B-0787-4673-E050-1AACBE063672,4670158184088067,250
wd@co@03@000281,319744,E57901F6-D6AA-A2AD-E040-A8C08D264C56,4614075832176228,250
wd@co@03@000282,319898,E57901F6-D6AA-A2AD-E040-A8C08D264C56,4111856349063969,250
wd@co@03@000283,320015,E57901F6-D6AA-A2AD-E040-A8C08D264C56,4934665354947593,250
wd@co@03@000284,320111,E57901F6-D6AA-A2AD-E040-A8C08D264C56,4695092146844401,250
